(0, 0, 0.000000)
(1, 0, 0.000000)
(2, 0, 0.000000)
(3, 0, 0.000000)
(4, 0, 0.000000)
(5, 0, 0.000000)
(6, 0, 0.000000)
(7, 0, 0.000000)
(8, 0, 0.000000)
(9, 0, 0.000000)
(10, 0, 0.000000)
(11, 0, 0.000000)
(12, 0, 0.000000)
(13, 0, 0.000000)
(14, 0, 0.000000)
(15, 0, 0.000000)
(16, 0, 0.000000)
(17, 0, 0.000000)
(18, 0, 0.000000)
(19, 0, 0.000000)
(20, 0, 0.000000)
(21, 0, 0.000000)
(22, 0, 0.000000)
(23, 0, 0.000000)
(24, 0, 0.000000)
(25, 0, 0.000000)
(26, 0, 0.000000)
(27, 0, 0.000000)
(28, 0, 0.000000)
(29, 0, 0.000000)
(30, 0, 0.000000)
(31, 0, 0.000000)
(32, 0, 0.000000)
(33, 0, 0.000000)
(34, 0, 29.000000)
(35, 0, 53.125000)
(36, 0, 31.250000)
(37, 0, 30.250000)
(38, 0, 41.125000)
(39, 0, 40.875000)
(40, 0, 43.500000)
(41, 0, 40.125000)
(42, 0, 37.500000)
(43, 0, 28.125000)
(44, 0, 25.000000)
(45, 0, 28.500000)
(46, 0, 29.125000)
(47, 0, 30.875000)
(48, 0, 35.500000)
(49, 0, 37.875000)
(50, 0, 26.750000)
(51, 0, 29.625000)
(52, 0, 29.625000)
(53, 0, 32.625000)
(54, 0, 26.125000)
(55, 0, 25.125000)
(56, 0, 25.500000)
(57, 0, 24.000000)
(58, 0, 24.000000)
(59, 0, 25.250000)
(60, 0, 42.125000)
(61, 0, 44.000000)
(62, 0, 34.500000)
(63, 0, 30.250000)
(64, 0, 29.125000)
(65, 0, 25.875000)
(66, 0, 24.625000)
(67, 0, 26.250000)
(68, 0, 28.500000)
(69, 0, 27.750000)
(70, 0, 40.125000)
(71, 0, 71.875000)
(72, 0, 52.125000)
(73, 0, 41.625000)
(74, 0, 36.000000)
(75, 0, 33.625000)
(76, 0, 55.625000)
(77, 0, 46.375000)
(78, 0, 50.125000)
(79, 0, 46.125000)
(80, 0, 25.875000)
(81, 0, 31.625000)
(82, 0, 37.500000)
(83, 0, 43.000000)
(84, 0, 23.250000)
(85, 0, 32.250000)
(86, 0, 42.125000)
(87, 0, 44.125000)
(88, 0, 41.125000)
(89, 0, 33.250000)
(90, 0, 37.875000)
(91, 0, 56.500000)
(92, 0, 50.125000)
(93, 0, 25.875000)
(94, 0, 26.125000)
(95, 0, 28.625000)
(96, 0, 29.500000)
(97, 0, 55.125000)
(98, 0, 109.125000)
(99, 0, 83.125000)
(100, 0, 28.375000)
(101, 0, 26.000000)
(102, 0, 36.250000)
(103, 0, 32.000000)
(104, 0, 26.125000)
(105, 0, 25.625000)
(106, 0, 31.500000)
(107, 0, 35.375000)
(108, 0, 38.375000)
