(0, 0, 0.000000)
(1, 0, 0.000000)
(2, 0, 0.000000)
(3, 0, 0.000000)
(4, 0, 0.000000)
(5, 0, 0.000000)
(6, 0, 0.000000)
(7, 0, 0.000000)
(8, 0, 0.000000)
(9, 0, 0.000000)
(10, 0, 0.000000)
(11, 0, 0.000000)
(12, 0, 0.000000)
(13, 0, 0.000000)
(14, 0, 0.000000)
(15, 0, 0.000000)
(16, 0, 0.000000)
(17, 0, 0.000000)
(18, 0, 0.000000)
(19, 0, 0.000000)
(20, 0, 0.000000)
(21, 0, 0.000000)
(22, 0, 0.000000)
(23, 0, 0.000000)
(24, 0, 0.000000)
(25, 0, 0.000000)
(26, 0, 0.000000)
(27, 0, 0.000000)
(28, 0, 0.000000)
(29, 0, 0.000000)
(30, 0, 0.000000)
(31, 0, 0.000000)
(32, 0, 0.000000)
(33, 0, 0.000000)
(34, 0, 115.187500)
(35, 0, 142.812500)
(36, 0, 114.187500)
(37, 0, 116.625000)
(38, 0, 115.812500)
(39, 0, 114.500000)
(40, 0, 116.812500)
(41, 0, 113.812500)
(42, 0, 117.000000)
(43, 0, 116.187500)
(44, 0, 114.437500)
(45, 0, 116.812500)
(46, 0, 116.625000)
(47, 0, 116.000000)
(48, 0, 116.187500)
(49, 0, 117.187500)
(50, 0, 111.750000)
(51, 0, 115.812500)
(52, 0, 114.687500)
(53, 0, 118.812500)
(54, 0, 117.625000)
(55, 0, 114.187500)
(56, 0, 118.625000)
(57, 0, 116.750000)
(58, 0, 116.187500)
(59, 0, 117.187500)
(60, 0, 116.812500)
(61, 0, 117.625000)
(62, 0, 117.812500)
(63, 0, 113.937500)
(64, 0, 115.625000)
(65, 0, 117.437500)
(66, 0, 114.812500)
(67, 0, 118.437500)
(68, 0, 114.812500)
(69, 0, 116.187500)
(70, 0, 116.437500)
(71, 0, 116.625000)
(72, 0, 116.187500)
(73, 0, 116.250000)
(74, 0, 118.625000)
(75, 0, 116.187500)
(76, 0, 116.437500)
(77, 0, 114.437500)
(78, 0, 115.437500)
(79, 0, 116.812500)
(80, 0, 115.812500)
(81, 0, 114.625000)
(82, 0, 117.437500)
(83, 0, 115.000000)
(84, 0, 117.625000)
(85, 0, 115.750000)
(86, 0, 116.437500)
(87, 0, 118.187500)
(88, 0, 114.500000)
(89, 0, 116.437500)
(90, 0, 115.500000)
(91, 0, 115.000000)
(92, 0, 117.437500)
(93, 0, 114.187500)
(94, 0, 117.437500)
(95, 0, 116.625000)
(96, 0, 116.000000)
(97, 0, 117.000000)
(98, 0, 116.687500)
(99, 0, 114.000000)
(100, 0, 115.812500)
(101, 0, 112.625000)
(102, 0, 116.625000)
(103, 0, 116.000000)
(104, 0, 116.812500)
(105, 0, 117.500000)
(106, 0, 117.625000)
(107, 0, 117.000000)
(108, 0, 118.000000)
